URL,Size,OutLinks,ContentType
https://www.nbcnews.com/news/amp/ncna795811,58449,70,text/html
https://www.nbcnews.com/news/us-news/amp/should-washington-begin-regulating-facebook-some-lawmakers-say-yes-n823491,54515,44,text/html
https://www.nbcnews.com/storyline/robert-durst/amp/robert-durst-im-still-not-guilty-n341426,32959,20,text/html
https://www.nbcnews.com/storyline/robert-durst/amp/robert-durst-cops-i-want-117-000-you-seized-n343251,34522,20,text/html
https://www.nbcnews.com/better/amp/ncna793641,60406,36,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-desire-hern-ndez-n795626,65969,52,text/html
https://www.nbcnews.com/feature/nbc-latino-20/nbclatino20-equalizer-carlos-mark-vera-n800456,63963,86,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-karla-martinez-n796021,57629,37,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-luis-von-ahn-n795771,110188,42,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-stephanie-medina-n795956,55922,46,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-mauricio-rodriguez-lanetty-n795791,58777,40,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-frank-rubio-n795616,52500,36,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-antonia-villaruel-n796016,56309,37,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-francisco-gaytan-n795801,60894,39,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-cesar-francia-n795776,54116,35,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-lola-salazar-n795951,107361,43,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-denise-sandoval-n795886,110236,41,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-andrew-manuel-crespo-n795636,67520,55,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-aaron-sanchez-n795686,111184,51,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-lourdes-lopez-n795966,63130,41,text/html
https://www.nbcnews.com/news/latino/nbc-latino-20-annie-segarra-n795976,57919,41,text/html
https://www.nbcnews.com/storyline/robert-durst/amp/bob-dursts-attorney-he-did-not-kill-susan-berman-n325046,39745,21,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/bernie-sanders-inspired-candidates-look-victory-n767886,78871,87,text/html
https://www.nbcnews.com/politics/elections/five-new-power-centers-guide-fractured-democrats-n728841,87731,101,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/obama-aligned-organizing-action-relaunches-trump-era-n719311,85438,87,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/government-run-health-care-democrats-new-litmus-test-n787581,95170,98,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/warren-after-trump-i-wonder-if-america-will-ever-be-n754616,74392,86,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/democratic-party-boss-thrilled-trump-failed-n738546,77533,84,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/mexico-s-hillary-clinton-rips-trump-over-useless-wall-n751666,70443,86,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/elizabeth-warren-national-book-tour-ahead-2020-elections-n747466,76994,89,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/trump-it-s-hollywood-vs-georgia-special-house-race-goes-n748341,87487,87,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/aclu-data-guru-day-rock-n-roller-night-n755496,73344,91,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/house-dems-hit-gop-first-attack-ads-health-care-n738421,72961,80,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/trump-jumps-kansas-election-has-gop-nervous-n745146,77031,90,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/subtweet-v-what-merriam-webster-dictionary-doing-president-n712711,87212,100,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/jimmy-carter-reveals-he-voted-bernie-sanders-over-hillary-clinton-n756846,62360,77,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/thanks-trump-democrats-face-steep-odds-special-elections-n745816,82376,85,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/how-firefighters-help-explain-outcome-2016-election-n699196,77219,94,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/new-pac-joe-biden-s-last-act-politics-or-first-n766891,76650,87,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/dnc-unity-tour-hits-speed-bump-over-candidate-s-abortion-n748911,75366,85,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/how-referendum-trump-became-most-expensive-house-race-ever-n773831,92501,97,text/html
https://www.nbcnews.com/news/us-news/vermont-elects-nation-s-first-muslim-party-chair-sends-strong-n729741,67385,84,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/hillary-clinton-s-loss-triggers-leadership-crisis-democrats-n681266,124104,105,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/can-democrats-win-building-better-trump-n786151,67932,78,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/eric-holder-plans-make-redistricting-sexy-n774126,75476,85,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/virginia-democrats-run-left-key-2017-race-n735036,76498,79,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/s-c-gop-race-succeed-mulvaney-congress-going-runoff-n754121,65302,85,text/html
https://www.nbcnews.com/card/democrats-left-lurch-n735011,85247,106,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/trump-line-special-election-you-might-not-know-about-n753571,71650,84,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/new-liberal-pac-targets-democrats-primaries-n721311,83523,83,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/house-dems-smash-fundraising-records-ahead-midterms-n761466,62480,76,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/tax-day-protests-demand-trump-s-returns-n746146,72981,82,text/html
https://www.nbcnews.com/politics/elections/new-chairman-begins-remake-democratic-national-committee-n734001,71844,82,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/it-2020-bernie-sanders-returning-iowa-n781551,73692,85,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/trump-s-shadow-looming-over-special-election-n744231,84929,86,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/republican-endangered-species-n756151,75926,90,text/html
https://www.nbcnews.com/storyline/robert-durst/amp/robert-durst-heads-court-push-freedom-n328496,38823,18,text/html
https://www.nbcnews.com/business/business-news/amp/mandatory-retirement-plan-your-future-n541296,39975,22,text/html
http://www.nbcnews.com/video/nbcnews.com/58519214,11451,11,text/html
http://www.nbcnews.com/video/nbcnews.com/58513087,11115,11,text/html
http://www.nbcnews.com/video/nbcnews.com/58519912,11181,11,text/html
http://www.nbcnews.com/video/flashback/58544379,11089,11,text/html
https://www.nbcnews.com/storyline/robert-durst/amp/robert-durst-transferred-jail-mental-health-facility-n325586,35600,22,text/html
http://www.nbcnews.com/video/nbc-news-channel/56488052/,20051,29,text/html
http://www.nbcnews.com/video/nbc-news-channel/57401626/,20684,29,text/html
http://www.nbcnews.com/video/nbc-news-channel/55948225/,11541,12,text/html
http://www.nbcnews.com/video/nbc-news-channel/57422563/,11487,12,text/html
http://www.nbcnews.com/video/nbc-news-channel/56956794/,11246,12,text/html
http://www.nbcnews.com/video/nbc-news-channel/57429717/,11346,12,text/html
https://www.nbcnews.com/mach/innovation/these-fearsome-robots-will-bring-mining-deep-ocean-n724901,219457,53,text/html
https://www.nbcnews.com/mach/science/amp/robots-are-replacing-humans-world-s-mines-here-s-why-ncna831631,116982,38,text/html
https://www.nbcnews.com/politics/white-house/trump-says-he-loves-miners-critics-say-he-s-putting-n817116,98374,121,text/html
https://www.nbcnews.com/widget/video-embed/1095808579814,18403,3,text/html
https://www.nbcnews.com/politics/white-house/amp/trump-says-he-loves-miners-critics-say-he-s-putting-n817116,60066,49,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/new-york-times-run-ad-marijuana-company-n171416,33996,21,text/html
https://www.nbcnews.com/widget/video-embed/314594883877,21157,3,text/html
https://www.nbcnews.com/news/us-news/amp/trump-dossier-author-talks-senate-intel-committee-n808401,35869,24,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/north-future-alaska-could-be-next-state-legalize-marijuana-n22866,33545,21,text/html
https://www.nbcnews.com/widget/video-embed/804644419586,19210,3,text/html
https://www.nbcnews.com/widget/video-embed/805576771721,18896,3,text/html
https://www.nbcnews.com/widget/video-embed/805165635754,18939,3,text/html
https://www.nbcnews.com/widget/video-embed/804625475715,19207,3,text/html
https://www.nbcnews.com/widget/video-embed/804794947672,18348,3,text/html
https://www.nbcnews.com/storyline/2016-election-day/amp/trump-white-house-criminal-justice-reformers-will-look-elsewhere-n681536,51863,26,text/html
https://www.nbcnews.com/widget/video-embed/1142789699757,18957,3,text/html
https://www.nbcnews.com/widget/video-embed/1142732355627,18727,3,text/html
https://www.nbcnews.com/politics/politics-news/amp/senate-poised-pass-bill-end-government-shutdown-n839861,45119,22,text/html
https://www.nbcnews.com/widget/video-embed/1143287875604,18379,3,text/html
https://www.nbcnews.com/widget/video-embed/888928836001,18622,3,text/html
https://www.nbcnews.com/news/us-news/amp/attorney-general-sessions-recuses-himself-probe-russian-election-interference-n728366,41124,28,text/html
https://www.nbcnews.com/widget/video-embed/888808003666,18472,3,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/first-ever-marijuana-fair-opens-oregon-competition-n630056,38514,20,text/html
https://www.nbcnews.com/widget/video-embed/535993923834,17994,3,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/student-dies-colorado-fall-after-eating-pot-cookie-n70176,32330,18,text/html
https://www.nbcnews.com/widget/video-embed/486155331649,19865,3,text/html
https://www.nbcnews.com/politics/white-house/amp/obama-commutes-sentences-over-200-inmates-unprecedented-move-n622371,36396,22,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/seattles-only-legal-marijuana-shop-sells-out-pot-n153971,33976,22,text/html
https://www.nbcnews.com/politics/politics-news/amp/special-counsel-will-take-over-fbi-russia-campaign-interference-investigation-n761271,49941,26,text/html
https://www.nbcnews.com/widget/video-embed/44233283771,18016,3,text/html
https://www.nbcnews.com/widget/video-embed/946718275872,18661,3,text/html
https://www.nbcnews.com/widget/video-embed/946515523859,18432,3,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/ex-new-mexico-gov-johnson-named-pot-company-ceo-n146901,32496,20,text/html
https://www.nbcnews.com/widget/video-embed/1149476419581,18525,3,text/html
https://www.nbcnews.com/business/markets/amp/dow-jones-takes-triple-digit-tumble-just-hours-trump-s-n842711,36589,28,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/china-seizes-toilet-paper-bearing-face-hong-kong-leader-n302066,32654,18,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/hong-kong-protests-will-dirty-police-attack-galvanize-students-n226371,43058,20,text/html
https://www.nbcnews.com/widget/video-embed/342693955774,17767,3,text/html
https://www.nbcnews.com/widget/video-embed/342788675959,17994,3,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/umbrella-protesters-defy-police-order-retreat-hong-kong-n258706,24672,14,text/html
https://www.nbcnews.com/business/markets/amp/wall-street-drops-news-trump-directed-flynn-speak-russians-n825616,33219,23,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/washington-states-first-legal-marijuana-shops-set-open-amid-chaos-n147626,47833,27,text/html
https://www.nbcnews.com/widget/video-embed/298455619889,20566,3,text/html
https://www.nbcnews.com/storyline/legal-pot/amp/washington-states-first-licensed-marijuana-business-sale-n146806,34559,23,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-israel-palestine-are-ready-peace-n763486,75477,83,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/not-welcome-here-demonstrators-protest-trump-s-arrival-belgium-n764231,77286,94,text/html
https://www.nbcnews.com/slideshow/president-trump-s-royal-saudi-welcome-n762616,113857,45,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-end-first-foreign-trip-pledges-unwavering-support-u-s-n765446,77650,89,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-s-israel-visit-major-security-jerusalem-bethlehem-n760761,93612,97,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/donald-trump-arrives-israel-will-push-peace-process-n762816,104962,94,text/html
https://www.nbcnews.com/card/trumps-schedule-abroad-n762281,81462,103,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/nbc-s-bill-neely-trump-trip-notebook-so-long-saudi-n762696,86217,91,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/donald-trump-nato-why-his-silence-article-5-big-deal-n765011,91559,98,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/nbc-s-hallie-jackson-trump-trip-notebook-west-bank-back-n763981,68879,79,text/html
https://www.nbcnews.com/slideshow/trump-family-tours-vatican-meets-pope-n764141,75024,37,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/israeli-palestinian-settlement-debate-complicates-trump-s-quest-peace-deal-n760396,88082,92,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-visits-hellhole-brussels-where-locals-haven-t-forgiven-or-n764396,93073,106,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-s-speech-muslim-world-earns-praise-condemnation-n762666,103858,110,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/saudi-trip-trump-tasked-mending-relations-n762071,91357,99,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/g-7-summit-leaders-brace-clash-trump-trade-climate-n764971,75595,88,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-trip-president-meets-palestinian-president-abbas-n763401,84960,90,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/read-trump-s-speech-muslim-world-here-n762676,83567,73,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-s-israel-visit-5-key-issues-n762531,110633,105,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/nbc-s-hallie-jackson-trump-trip-notebook-gold-souk-n762746,68415,78,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-kicks-day-two-foreign-trip-talks-egypt-qatar-bahrain-n762641,78254,87,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-needles-nato-allies-debt-raising-eyebrows-9-11-ceremony-n764636,84319,87,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/nbc-s-hallie-jackson-trump-trip-diary-we-re-our-n762321,76927,83,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/melania-trump-hails-empowerment-women-saudi-company-visit-n762661,63908,77,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/nbc-s-hallie-jackson-trump-trip-notebook-israel-falafel-n763356,66135,76,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-pushes-montenegro-s-prime-minister-nato-summit-n764966,73995,85,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-speech-muslims-we-are-not-here-lecture-n762631,114484,103,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/nbc-s-hallie-jackson-trump-trip-notebook-life-bubble-n762561,68808,77,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-s-intelligence-disclosure-russia-no-apology-tillerson-says-n762841,77408,87,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/trump-declines-endorsing-paris-climate-change-deal-g7-summit-will-n765406,74777,85,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/u-s-saudi-arabia-sign-110b-arms-deal-plus-another-n762546,86187,92,text/html
https://www.nbcnews.com/storyline/trump-s-first-foreign-trip/president-trump-throws-his-weight-around-nato-summit-n764731,74600,89,text/html
https://www.nbcnews.com/news/amp/ncna452906,59183,62,text/html
https://www.nbcnews.com/video/anthrax-scare-doubles-in-size-457068099729,319251,145,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/hong-kong-pro-democracy-activists-heckle-chinese-official-n193041,33940,20,text/html
https://www.nbcnews.com/politics/first-read/amp/washington-edges-closer-government-shutdown-n837941,50514,38,text/html
https://www.nbcnews.com/politics/donald-trump/watchdog-foreign-regimes-others-spend-big-trump-properties-curry-favor-n837851,81114,94,text/html
https://www.nbcnews.com/widget/video-embed/1137884739531,17895,3,text/html
https://www.nbcnews.com/politics/white-house/house-committee-question-wh-communications-director-hope-hicks-n837891,74337,86,text/html
https://www.nbcnews.com/better/amp/ncna819776,58408,38,text/html
https://www.nbcnews.com/video/director-wray-fbi-was-unable-to-access-7-775-electronic-devices-in-2017-1132786755972,321241,145,text/html
https://www.nbcnews.com/nightly-news/video/heroic-flight-attendant-rescues-teenage-human-trafficking-victim-871305795537,371729,167,text/html
https://www.nbcnews.com/news/amp/ncna753376,58306,65,text/html
https://www.nbcnews.com/video/congress-reaches-deal-to-fund-government-averting-shutdown-through-fall-933541955802,321183,145,text/html
http://www.nbcnews.com/id/18093769/ns/health-childrens_health/t/abstinence-students-still-having-sex/,62056,104,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/police-fire-tear-gas-protesters-hong-kong-n213576,24609,14,text/html
https://www.nbcnews.com/politics/white-house/amp/second-white-house-official-resigns-following-domestic-violence-allegations-n846546,38632,23,text/html
https://www.nbcnews.com/widget/video-embed/1158719043570,18431,3,text/html
https://www.nbcnews.com/video/sheriff-scott-israel-pleads-for-power-to-detain-people-for-social-media-threats-1162402883837,321548,145,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/hong-kong-police-attack-pro-democracy-activist-sparks-anger-n226171,35250,22,text/html
https://www.nbcnews.com/storyline/san-bernardino-shooting/amp/feds-still-can-t-open-san-bernardino-shooters-encrypted-phone-n514916,38764,22,text/html
https://www.nbcnews.com/widget/video-embed/417026115989,18171,3,text/html
https://www.nbcnews.com/storyline/hong-kong-protests/amp/hong-kong-leader-refuses-resign-warns-pro-democracy-protesters-n216826,35312,21,text/html
https://www.nbcnews.com/nightly-news/video/could-an-iphone-unlock-clues-in-florida-teens-lost-at-sea-677104195718,370677,167,text/html
https://www.nbcnews.com/nightly-news/video/u-s-says-it-accessed-attacker-s-iphone-no-longer-needs-apple-s-help-653806147958,371689,167,text/html
https://www.nbcnews.com/news/amp/ncna575671,57387,62,text/html
https://www.nbcnews.com/better/amp/ncna801081,67654,50,text/html
https://www.nbcnews.com/better/amp/ncna757016,63158,43,text/html
https://www.nbcnews.com/widget/video-embed/279856195654,17551,3,text/html
http://www.nbcnews.com/video/nightly-news/30746936,19667,35,text/html
https://www.nbcnews.com/business/business-news/amp/brazil-postpones-jobs-report-everyones-strike-n141506,33753,26,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-june-21-2015-n379316,105497,16,text/html
https://www.nbcnews.com/news/us-news/amp/rob-porter-allegations-detail-common-traits-domestic-abuse-experts-say-n845986,41865,31,text/html
https://www.nbcnews.com/widget/video-embed/1157054531914,18814,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-april-12-2015-n340191,117578,16,text/html
https://www.nbcnews.com/feature/art-of-the-startup/amp/startup-launches-first-wearable-health-record-google-glass-n130566,34949,22,text/html
http://www.nbcnews.com/video/nightly-news/53547412,19118,20,text/html
https://www.nbcnews.com/widget/video-embed/227317827569,18574,3,text/html
https://www.nbcnews.com/nightly-news/video/thousands-of-upcoming-american-airlines-flights-don-t-have-pilots-1106361923899,371524,167,text/html
https://www.nbcnews.com/video/pope-francis-treads-carefully-in-myanmar-speech-1105083459558,319537,145,text/html
https://www.nbcnews.com/widget/video-embed/819401795713,19338,3,text/html
https://www.nbcnews.com/widget/video-embed/861034051705,18685,3,text/html
https://www.nbcnews.com/business/economy/amp/why-trump-killed-tpp-why-it-matters-you-n710781,44645,26,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-september-18-2016-n650151,115020,16,text/html
https://www.nbcnews.com/widget/video-embed/1047959107647,18549,3,text/html
https://www.nbcnews.com/politics/national-security/amp/cuba-mystery-what-theories-u-s-investigators-are-pursuing-n802286,51153,21,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-september-17-2017-n802121,106433,16,text/html
https://www.nbcnews.com/widget/video-embed/1022043715610,18844,3,text/html
https://www.nbcnews.com/storyline/u-s-cuba-relations/amp/u-s-investigating-diplomats-hearing-loss-cuba-n791451,39315,19,text/html
https://www.nbcnews.com/storyline/u-s-cuba-relations/u-s-expels-two-cuban-diplomats-after-incidents-cuba-n791321,72801,78,text/html
https://www.nbcnews.com/storyline/u-s-cuba-relations,236616,166,text/html
https://www.nbcnews.com/science/weird-science/amp/scientists-explain-why-watching-internet-cat-videos-good-you-n378156,38315,34,text/html
https://www.nbcnews.com/widget/video-embed/282839107650,17844,3,text/html
https://www.nbcnews.com/widget/video-embed/465970755546,18799,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-12-04-16-n691726,117257,16,text/html
https://www.nbcnews.com/video/16-americans-in-us-embassy-in-cuba-hurt-in-health-attack-1031749699639,320461,145,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-03-19-17-n735421,114549,16,text/html
https://www.nbcnews.com/news/amp/ncna831226,60388,62,text/html
https://www.nbcnews.com/news/asian-america/behind-model-minority-myth-why-studious-asian-stereotype-hurts-n792926,253553,57,text/html
https://www.nbcnews.com/news/asian-america/new-bill-targets-asian-american-pacific-islander-mental-health-stigma-n767306,55116,38,text/html
https://www.nbcnews.com/news/asian-america/how-working-glass-helped-artist-kazuki-takizawa-open-about-mental-n809896,122624,42,text/html
https://www.nbcnews.com/widget/video-embed/155230275590,20687,3,text/html
https://www.nbcnews.com/widget/video-embed/155276355754,30462,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-feb-16-2014-n31691,106390,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-february-8-2015-n325966,124185,16,text/html
https://www.nbcnews.com/politics/politics-news/amp/confusion-led-agents-violate-court-orders-early-trump-travel-ban-n822916,36666,23,text/html
https://www.nbcnews.com/widget/video-embed/1075910211851,18408,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-july-12-2015-n390781,117663,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-september-21-2014-n218786,131036,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-december-14-2014-n268181,135288,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-march-9-2014-n48396,123507,17,text/html
https://www.nbcnews.com/widget/video-embed/188708419573,26079,3,text/html
https://www.nbcnews.com/widget/video-embed/188683331743,20537,3,text/html
https://www.nbcnews.com/widget/video-embed/188756035809,25765,3,text/html
https://www.nbcnews.com/widget/video-embed/188696131926,20540,3,text/html
https://www.nbcnews.com/widget/video-embed/188748355681,26428,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-january-8-2017-n704481,120131,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-january-18-2015-n292891,110581,16,text/html
https://www.nbcnews.com/widget/video-embed/204164163668,23321,3,text/html
https://www.nbcnews.com/widget/video-embed/204167235827,24653,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-march-23-2014-n59966,123668,16,text/html
https://www.nbcnews.com/widget/video-embed/204171843656,22806,3,text/html
https://www.nbcnews.com/widget/video-embed/204164163642,24663,3,text/html
https://www.nbcnews.com/widget/video-embed/204172355888,32206,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-april-16-2017-n747116,116783,16,text/html
https://www.nbcnews.com/mach/science/how-one-man-s-mutant-dna-may-help-end-deadly-ncna788181,87479,37,text/html
https://www.nbcnews.com/widget/video-embed/944114755584,18456,3,text/html
https://www.nbcnews.com/mach/science/amp/how-one-man-s-mutant-dna-may-help-end-deadly-ncna788181,87510,37,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-may-10-2015-n356756,112243,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-october-4-2015-n438271,133856,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-april-19-2015-n344406,115207,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-april-5-2015-n336061,115186,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-february-15-2015-n306696,118823,16,text/html
https://www.nbcnews.com/health/health-news/%20http:/www.nbcnews.com/news/us-news/prince-died-accidental-overdose-painkillers-medical-examiner-s-officer-n584766,121641,33,text/html
https://www.nbcnews.com/video/how-did-prince-become-addicted-to-the-powerful-opioid-fentanyl-698234435798,318229,144,text/html
https://www.nbcnews.com/video/opioids-101-the-deadly-epidemic-654282819992,318513,145,text/html
https://www.nbcnews.com/nightly-news/video/this-hospital-fights-opioid-addiction-with-holistic-healing-677449795529,371110,167,text/html
https://www.nbcnews.com/news/amp/ncna586596,60190,59,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-01-29-17-n713751,117442,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-april-23-2017-n749866,112799,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-june-5-2016-n586051,120807,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-03-26-17-n738671,128665,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-june-28-2015-n383401,114594,16,text/html
https://www.nbcnews.com/widget/video-embed/46719555847,22753,3,text/html
https://www.nbcnews.com/video/we-thought-we-were-americans-a-look-back-on-asian-american-internment-camps-570132035881,320656,145,text/html
https://www.nbcnews.com/news/amp/ncna461751,82990,75,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-june-25-2017-n776481,110600,16,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-november-9-2014-n244591,119836,16,text/html
https://www.nbcnews.com/widget/video-embed/166603843781,22263,3,text/html
https://www.nbcnews.com/widget/video-embed/166612035869,21798,3,text/html
https://www.nbcnews.com/widget/video-embed/166548547987,27414,3,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-feb-23-2014-n36721,120516,16,text/html
https://www.nbcnews.com/widget/video-embed/915929667657,18615,3,text/html
https://www.nbcnews.com/news/world/amp/some-congresss-syrian-rebel-forces-praise-american-strike-assad-airfield-n743671,45759,29,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-january-31-2016-n508041,125596,16,text/html
https://www.nbcnews.com/widget/video-embed/733487683829,17747,3,text/html
https://www.nbcnews.com/politics/2016-election/amp/martin-o-malley-withdraws-race-lead-dnc-n684671,37370,24,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-june-22-2014-n137886,115776,16,text/html
http://www.nbcnews.com/id/35819203/ns/health-diet_and_nutrition/t/new-atkins-diet-protein-overload/,63679,109,text/html
http://www.nbcnews.com/id/5774013/ns/health-fitness/t/weight-watchers-overhauls-its-diet-plan/,63560,109,text/html
https://www.nbcnews.com/better/diet-fitness/overcooked-baloney-diets-don-t-work-long-review-shows-n246331,66305,30,text/html
https://www.nbcnews.com/news/amp/ncna246331,55420,58,text/html
https://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-april-13-2014-n79196,114045,16,text/html
https://www.nbcnews.com/news/amp/ncna127386,49676,55,text/html
https://www.nbcnews.com/news/us-news/amp/internet-erupts-after-united-airlines-boots-girls-wearing-leggings-n738706,39445,24,text/html
https://www.nbcnews.com/politics/2016-election/amp/trump-transition-shake-part-stalinesque-purge-christie-loyalists-n684081,42140,22,text/html
https://www.nbcnews.com/widget/video-embed/809824835669,18677,3,text/html
https://www.nbcnews.com/widget/video-embed/809781315600,19822,3,text/html
